peak_label,ms_file_label,total_intensity,peak_area,peak_area_top3,peak_max,peak_min,peak_mean,peak_rt_of_max,peak_median,peak_n_datapoints,rt_aligned,rt_shift,scan_time,intensity,peak_mz_of_max,peak_area_fitted,peak_sigma,peak_tau,peak_asymmetry,peak_rt_fitted,fit_r_squared,fit_success
Xanthine,HILIC5_Neg_196297M0031_2,,64500.0,86772.0,36718.0,1.0,2703.0,104.609,1.0,46,false,0.0,"[93.1963, 93.7151, 94.234, 94.7527, 95.2715, 95.7903, 96.3089, 96.8277, 97.3466, 97.8653, 98.3841, 98.9029, 99.4215, 99.9403, 100.459, 100.978, 101.497, 102.016, 102.534, 103.053, 103.572, 104.091, 104.609, 105.128, 105.647, 106.166, 106.684, 107.203, 107.722, 108.241, 108.759, 109.278, 109.797, 110.316, 110.834, 111.353, 111.872, 112.391, 112.91, 113.428, 113.947, 114.466, 114.985, 115.503, 116.022, 116.541]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2371.0, 1.0, 1.0, 1.0, 6927.0, 15401.0, 36718.0, 34653.0, 19090.0, 5316.0, 3824.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",151.02601623535156,,,,,,,
Xanthine,HILIC5_Neg_196297M0065_2_20260412071815,,376031.0,505980.0,211612.0,1.0,15757.0,104.611,1.0,46,false,0.0,"[93.1983, 93.717, 94.2359, 94.7546, 95.2734, 95.7922, 96.3109, 96.8296, 97.3485, 97.8672, 98.386, 98.9048, 99.4235, 99.9422, 100.461, 100.98, 101.499, 102.017, 102.536, 103.055, 103.574, 104.092, 104.611, 105.13, 105.649, 106.167, 106.686, 107.205, 107.724, 108.243, 108.761, 109.28, 109.799, 110.318, 110.836, 111.355, 111.874, 112.393, 112.911, 113.43, 113.949, 114.468, 114.986, 115.505, 116.024, 116.543]","[1.0, 1.0, 1.0, 1.0, 1.0, 11051.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 3774.0, 1.0, 1.0, 6230.0, 45422.0, 142462.0, 211612.0, 151906.0, 74277.0, 20398.0, 10195.0, 4368.0, 11680.0, 11136.0, 9081.0, 3319.0, 4586.0, 3308.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",151.02633666992188,,,,,,,
Riboflavin_B2,HILIC5_Neg_178878M0098_1_P1,,83415.0,9801.0,9799.0,1.0,3573.0,105.128,4682.0,45,false,0.0,"[99.4212, 99.9402, 100.459, 100.978, 101.496, 102.015, 102.534, 103.053, 103.571, 104.09, 104.609, 105.128, 105.647, 106.165, 106.684, 107.203, 107.722, 108.24, 108.759, 109.278, 109.797, 110.315, 110.834, 111.353, 111.872, 112.391, 112.909, 113.428, 113.947, 114.466, 114.984, 115.503, 116.022, 116.541, 117.06, 117.578, 118.097, 118.616, 119.134, 119.653, 120.172, 120.691, 121.21, 121.728, 122.247]","[1.0, 1.0, 4234.0, 1.0, 1.0, 4682.0, 7097.0, 4501.0, 1.0, 1.0, 1.0, 9799.0, 1.0, 1.0, 1.0, 8469.0, 6954.0, 7438.0, 7774.0, 1.0, 5837.0, 8877.0, 4964.0, 7210.0, 7253.0, 8554.0, 7409.0, 1.0, 5814.0, 1.0, 4202.0, 1.0, 4713.0, 1.0, 8315.0, 4853.0, 6555.0, 1.0, 4763.0, 5366.0, 5141.0, 1.0, 1.0, 1.0, 1.0]",375.1346435546875,,,,,,,
Riboflavin_B2,HILIC5_Neg_190379M0034_2,,204927.0,31860.0,22627.0,1.0,8778.0,102.017,9232.0,45,false,0.0,"[99.4235, 99.9422, 100.461, 100.98, 101.499, 102.017, 102.536, 103.055, 103.574, 104.092, 104.611, 105.13, 105.649, 106.167, 106.686, 107.205, 107.724, 108.243, 108.761, 109.28, 109.799, 110.318, 110.836, 111.355, 111.874, 112.393, 112.912, 113.43, 113.949, 114.468, 114.987, 115.505, 116.024, 116.543, 117.062, 117.581, 118.099, 118.618, 119.137, 119.655, 120.174, 120.693, 121.212, 121.73, 122.249]","[1.0, 8642.0, 1.0, 1.0, 1.0, 22627.0, 9232.0, 13046.0, 9956.0, 8983.0, 10046.0, 1.0, 13454.0, 1.0, 1.0, 17380.0, 8875.0, 11205.0, 10298.0, 17120.0, 21252.0, 17728.0, 7024.0, 13460.0, 20030.0, 16611.0, 7846.0, 6244.0, 5868.0, 14020.0, 14422.0, 12277.0, 1.0, 9196.0, 16048.0, 11842.0, 1.0, 9869.0, 11682.0, 6164.0, 6846.0, 1.0, 5720.0, 1.0, 1.0]",375.1345520019531,,,,,,,
Riboflavin_B2,HILIC5_Neg_192099M0003_2,,183891.0,42457.0,24422.0,1.0,7877.0,106.687,8092.0,45,false,0.0,"[99.4238, 99.9425, 100.461, 100.98, 101.499, 102.018, 102.536, 103.055, 103.574, 104.093, 104.611, 105.13, 105.649, 106.168, 106.687, 107.205, 107.724, 108.243, 108.762, 109.28, 109.799, 110.318, 110.837, 111.356, 111.874, 112.393, 112.912, 113.43, 113.949, 114.468, 114.987, 115.506, 116.024, 116.543, 117.062, 117.581, 118.099, 118.618, 119.137, 119.656, 120.175, 120.693, 121.212, 121.731, 122.25]","[1.0, 8586.0, 5791.0, 1.0, 1.0, 8462.0, 16072.0, 6717.0, 18710.0, 12496.0, 7042.0, 15094.0, 1.0, 9867.0, 24422.0, 8168.0, 13951.0, 4370.0, 1.0, 11294.0, 7931.0, 9656.0, 16945.0, 17037.0, 11924.0, 5753.0, 6901.0, 8795.0, 13802.0, 8920.0, 11570.0, 6891.0, 6203.0, 10723.0, 1.0, 1.0, 1.0, 8052.0, 6416.0, 8092.0, 11223.0, 6598.0, 1.0, 1.0, 1.0]",375.1347351074219,,,,,,,
Thymidine,HILIC5_Neg_196297M0065_1,,2297.0,4384.0,4382.0,1.0,96.0,64.1469,1.0,46,false,0.0,"[53.7716, 54.2902, 54.8091, 55.328, 55.8466, 56.3653, 56.8842, 57.4028, 57.9217, 58.4406, 58.9592, 59.478, 59.9968, 60.5154, 61.0342, 61.5532, 62.0718, 62.5906, 63.1094, 63.628, 64.1469, 64.6658, 65.1844, 65.7032, 66.222, 66.7407, 67.2595, 67.7784, 68.297, 68.8158, 69.3346, 69.8533, 70.3721, 70.891, 71.4096, 71.9284, 72.4472, 72.9659, 73.4847, 74.0036, 74.5222, 75.041, 75.5598, 76.0786, 76.5973, 77.1162]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 4382.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",241.0830535888672,,,,,,,
Thymine,HILIC5_Neg_192099M0005_2,,19329.0,8272.0,8270.0,1.0,810.0,46.509,1.0,46,false,0.0,"[40.2838, 40.8025, 41.3214, 41.84, 42.3587, 42.8776, 43.3964, 43.9151, 44.434, 44.9526, 45.4714, 45.9902, 46.509, 47.0277, 47.5466, 48.0652, 48.584, 49.1028, 49.6216, 50.1403, 50.6592, 51.1778, 51.6966, 52.2154, 52.7341, 53.2529, 53.7718, 54.2904, 54.8092, 55.328, 55.8467, 56.3655, 56.8844, 57.403, 57.9218, 58.4406, 58.9594, 59.4781, 59.997, 60.5156, 61.0344, 61.5532, 62.072, 62.5907, 63.1096, 63.6282]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 4881.0, 1.0, 8270.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 5144.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 4460.0, 1.0, 1.0, 5586.0, 1.0, 1.0, 4110.0, 1.0, 1.0, 4770.0, 1.0, 1.0]",125.0356674194336,,,,,,,
Cysteine,HILIC5_Neg_192099M0001_2_20260412055403,,23.0,2.0,1.0,1.0,1.0,138.329,1.0,46,false,0.0,"[138.329, 138.848, 139.367, 139.885, 140.404, 140.923, 141.442, 141.961, 142.479, 142.998, 143.517, 144.036, 144.554, 145.073, 145.592, 146.111, 146.629, 147.148, 147.667, 148.186, 148.705, 149.223, 149.742, 150.261, 150.78, 151.298, 151.817, 152.336, 152.855, 153.374, 153.892, 154.411, 154.93, 155.449, 155.967, 156.486, 157.005, 157.524, 158.042, 158.561, 159.08, 159.599, 160.117, 160.636, 161.155, 161.674]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",,,,,,,,
Dehydroascorbic Acid,HILIC5_Neg_186191M0001_2_P2,,6560.0,5613.0,5611.0,1.0,275.0,105.129,1.0,46,false,0.0,"[93.7162, 94.2349, 94.7537, 95.2726, 95.7912, 96.3099, 96.8288, 97.3476, 97.8663, 98.3852, 98.9038, 99.4225, 99.9414, 100.46, 100.979, 101.498, 102.016, 102.535, 103.054, 103.573, 104.092, 104.61, 105.129, 105.648, 106.167, 106.685, 107.204, 107.723, 108.242, 108.76, 109.279, 109.798, 110.317, 110.836, 111.354, 111.873, 112.392, 112.911, 113.429, 113.948, 114.467, 114.986, 115.504, 116.023, 116.542, 117.061]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 5611.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 3633.0, 3358.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",173.00918579101562,,,,,,,
Dehydroascorbic Acid,HILIC5_Neg_190379M0035_1,,4661.0,5522.0,5520.0,1.0,195.0,105.129,1.0,46,false,0.0,"[93.7164, 94.2352, 94.754, 95.2726, 95.7915, 96.3104, 96.829, 97.3478, 97.8666, 98.3853, 98.9041, 99.423, 99.9416, 100.46, 100.979, 101.498, 102.017, 102.536, 103.054, 103.573, 104.092, 104.611, 105.129, 105.648, 106.167, 106.686, 107.204, 107.723, 108.242, 108.761, 109.279, 109.798, 110.317, 110.836, 111.355, 111.873, 112.392, 112.911, 113.43, 113.948, 114.467, 114.986, 115.505, 116.023, 116.542, 117.061]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 5520.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 3424.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",173.00914001464844,,,,,,,
Dehydroascorbic Acid,HILIC5_Neg_192099M0002_2,,6983.0,6133.0,6131.0,1.0,346.0,111.872,1.0,46,false,0.0,"[93.7151, 94.234, 94.7527, 95.2715, 95.7904, 96.309, 96.8277, 97.3466, 97.8653, 98.3841, 98.903, 99.4216, 99.9403, 100.459, 100.978, 101.497, 102.016, 102.534, 103.053, 103.572, 104.091, 104.609, 105.128, 105.647, 106.166, 106.685, 107.203, 107.722, 108.241, 108.759, 109.278, 109.797, 110.316, 110.835, 111.353, 111.872, 112.391, 112.91, 113.428, 113.947, 114.466, 114.985, 115.503, 116.022, 116.541, 117.06]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 4798.0, 1.0, 1.0, 1.0, 6131.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 4966.0]",173.00904846191406,,,,,,,
L-Citrulline,HILIC5_Neg_192099M0005_2,,759673.0,1316707.0,673734.0,1.0,31832.0,141.962,1.0,46,false,0.0,"[130.031, 130.549, 131.068, 131.587, 132.106, 132.624, 133.143, 133.662, 134.181, 134.7, 135.218, 135.737, 136.256, 136.774, 137.293, 137.812, 138.331, 138.85, 139.368, 139.887, 140.406, 140.925, 141.443, 141.962, 142.481, 143.0, 143.518, 144.037, 144.556, 145.075, 145.594, 146.112, 146.631, 147.15, 147.669, 148.187, 148.706, 149.225, 149.744, 150.263, 150.781, 151.3, 151.819, 152.338, 152.856, 153.375]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 8068.0, 14887.0, 2776.0, 3239.0, 27708.0, 469321.0, 673734.0, 173652.0, 33380.0, 17711.0, 11544.0, 11257.0, 4575.0, 1649.0, 4402.0, 1.0, 1.0, 1951.0, 2307.0, 1.0, 1.0, 2096.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",174.08837890625,,,,,,,
L-Citrulline,HILIC5_Neg_196297M0029_1,,582108.0,925851.0,488083.0,1.0,24395.0,141.443,1.0,46,false,0.0,"[130.03, 130.549, 131.068, 131.587, 132.105, 132.624, 133.143, 133.662, 134.18, 134.699, 135.218, 135.737, 136.256, 136.774, 137.293, 137.812, 138.331, 138.849, 139.368, 139.887, 140.406, 140.925, 141.443, 141.962, 142.481, 143.0, 143.518, 144.037, 144.556, 145.075, 145.593, 146.112, 146.631, 147.15, 147.668, 148.187, 148.706, 149.225, 149.744, 150.262, 150.781, 151.3, 151.819, 152.337, 152.856, 153.375]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 17988.0, 12174.0, 4329.0, 6513.0, 49256.0, 488083.0, 388512.0, 101494.0, 19284.0, 10203.0, 10064.0, 2929.0, 2409.0, 2510.0, 1.0, 2593.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2085.0, 1.0, 1712.0, 1.0, 1.0, 1.0, 1.0, 1.0]",174.08831787109375,,,,,,,
L-Citrulline,HILIC5_Neg_196297M0031_1,,44852.0,75196.0,41430.0,1.0,1880.0,141.963,1.0,46,false,0.0,"[130.031, 130.55, 131.068, 131.587, 132.106, 132.625, 133.144, 133.662, 134.181, 134.7, 135.219, 135.737, 136.256, 136.775, 137.294, 137.813, 138.331, 138.85, 139.369, 139.888, 140.406, 140.925, 141.444, 141.963, 142.481, 143.0, 143.519, 144.038, 144.556, 145.075, 145.594, 146.113, 146.632, 147.15, 147.669, 148.188, 148.707, 149.225, 149.744, 150.263, 150.782, 151.3, 151.819, 152.338, 152.857, 153.376]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2984.0, 16720.0, 41430.0, 17046.0, 5571.0, 1.0, 1778.0, 912.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",174.087890625,,,,,,,
L-Citrulline,HILIC5_Neg_196297M0065_2_20260412071815,,417573.0,694651.0,371888.0,1.0,17502.0,141.962,1.0,46,false,0.0,"[130.031, 130.549, 131.068, 131.587, 132.106, 132.625, 133.143, 133.662, 134.181, 134.7, 135.218, 135.737, 136.256, 136.775, 137.293, 137.812, 138.331, 138.85, 139.369, 139.887, 140.406, 140.925, 141.444, 141.962, 142.481, 143.0, 143.519, 144.038, 144.556, 145.075, 145.594, 146.113, 146.631, 147.15, 147.669, 148.188, 148.707, 149.225, 149.744, 150.263, 150.781, 151.3, 151.819, 152.338, 152.857, 153.375]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 6415.0, 2929.0, 3454.0, 14450.0, 134796.0, 371888.0, 187967.0, 42638.0, 14180.0, 7343.0, 6941.0, 4208.0, 3413.0, 4435.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",174.0883026123047,,,,,,,
Leucine-Or-Isoleucine,HILIC5_Neg_192099M0001_2_20260412055403,,136919.0,131346.0,73188.0,1.0,5737.0,123.285,1.0,46,false,0.0,"[112.391, 112.91, 113.428, 113.947, 114.466, 114.985, 115.503, 116.022, 116.541, 117.06, 117.579, 118.097, 118.616, 119.135, 119.654, 120.172, 120.691, 121.21, 121.729, 122.247, 122.766, 123.285, 123.804, 124.322, 124.841, 125.36, 125.879, 126.398, 126.916, 127.435, 127.954, 128.473, 128.991, 129.51, 130.029, 130.548, 131.066, 131.585, 132.104, 132.623, 133.142, 133.66, 134.179, 134.698, 135.217, 135.735]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 3252.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 30222.0, 73188.0, 27936.0, 35440.0, 48601.0, 21005.0, 8852.0, 5295.0, 1.0, 1.0, 4127.0, 1.0, 1.0, 1.0, 1.0, 1.0, 5933.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",130.08738708496094,,,,,,,
Lysine,HILIC5_Neg_178878M0098_2_P1,,292665.0,540515.0,318015.0,1.0,12259.0,150.262,1.0,46,false,0.0,"[138.849, 139.368, 139.887, 140.405, 140.924, 141.443, 141.962, 142.48, 142.999, 143.518, 144.037, 144.556, 145.074, 145.593, 146.112, 146.631, 147.149, 147.668, 148.187, 148.706, 149.224, 149.743, 150.262, 150.781, 151.3, 151.818, 152.337, 152.856, 153.375, 153.893, 154.412, 154.931, 155.45, 155.968, 156.487, 157.006, 157.525, 158.043, 158.562, 159.081, 159.6, 160.119, 160.637, 161.156, 161.675, 162.194]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 13717.0, 318015.0, 208783.0, 20949.0, 2420.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",145.0983123779297,,,,,,,
Lysine,HILIC5_Neg_190379M0032_2,,581781.0,1070644.0,569602.0,1.0,24391.0,150.261,1.0,46,false,0.0,"[138.848, 139.366, 139.885, 140.404, 140.923, 141.441, 141.96, 142.479, 142.998, 143.517, 144.035, 144.554, 145.073, 145.592, 146.11, 146.629, 147.148, 147.667, 148.185, 148.704, 149.223, 149.742, 150.261, 150.779, 151.298, 151.817, 152.336, 152.854, 153.373, 153.892, 154.411, 154.929, 155.448, 155.967, 156.486, 157.004, 157.523, 158.042, 158.561, 159.08, 159.598, 160.117, 160.636, 161.155, 161.673, 162.192]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 21062.0, 569602.0, 479980.0, 46366.0, 4926.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",145.09832763671875,,,,,,,
Lysine,HILIC5_Neg_190379M0035_2_20260412070413,,245965.0,458048.0,278570.0,1.0,10306.0,150.263,1.0,46,false,0.0,"[138.85, 139.369, 139.887, 140.406, 140.925, 141.444, 141.963, 142.481, 143.0, 143.519, 144.038, 144.556, 145.075, 145.594, 146.113, 146.631, 147.15, 147.669, 148.188, 148.707, 149.225, 149.744, 150.263, 150.782, 151.3, 151.819, 152.338, 152.857, 153.376, 153.894, 154.413, 154.932, 155.45, 155.969, 156.488, 157.007, 157.526, 158.044, 158.563, 159.082, 159.601, 160.119, 160.638, 161.157, 161.676, 162.195]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2569.0, 41470.0, 278570.0, 138008.0, 13412.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",145.098388671875,,,,,,,
Lysine,HILIC5_Neg_196297M0026_1,,1344386.0,2548933.0,1537915.0,1.0,56359.0,150.26,1.0,46,false,0.0,"[138.847, 139.366, 139.885, 140.404, 140.923, 141.441, 141.96, 142.479, 142.997, 143.516, 144.035, 144.554, 145.073, 145.591, 146.11, 146.629, 147.148, 147.666, 148.185, 148.704, 149.223, 149.742, 150.26, 150.779, 151.298, 151.817, 152.335, 152.854, 153.373, 153.892, 154.41, 154.929, 155.448, 155.967, 156.486, 157.004, 157.523, 158.042, 158.561, 159.079, 159.598, 160.117, 160.636, 161.154, 161.673, 162.192]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 18246.0, 691455.0, 1537915.0, 319563.0, 17049.0, 1710.0, 1847.0, 1654.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1678.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 733.0, 1.0, 608.0, 1.0]",145.09828186035156,,,,,,,
Lysine,HILIC5_Neg_196297M0026_2,,1305624.0,2476694.0,1333381.0,1.0,54743.0,150.782,1.0,46,false,0.0,"[138.85, 139.369, 139.888, 140.407, 140.926, 141.444, 141.963, 142.482, 143.001, 143.519, 144.038, 144.557, 145.076, 145.595, 146.113, 146.632, 147.151, 147.67, 148.188, 148.707, 149.226, 149.745, 150.264, 150.782, 151.301, 151.82, 152.338, 152.857, 153.376, 153.895, 154.413, 154.932, 155.451, 155.97, 156.489, 157.007, 157.526, 158.045, 158.564, 159.082, 159.601, 160.12, 160.639, 161.158, 161.676, 162.195]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 21716.0, 946612.0, 1333381.0, 196701.0, 11086.0, 2137.0, 2821.0, 3061.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 622.0]",145.09832763671875,,,,,,,
Methionine,HILIC5_Neg_192099M0092_2,,234164.0,412855.0,243147.0,1.0,9815.0,126.919,1.0,46,false,0.0,"[115.505, 116.024, 116.543, 117.062, 117.581, 118.099, 118.618, 119.137, 119.656, 120.174, 120.693, 121.212, 121.731, 122.25, 122.768, 123.287, 123.806, 124.325, 124.843, 125.362, 125.881, 126.4, 126.919, 127.437, 127.956, 128.475, 128.994, 129.512, 130.031, 130.55, 131.069, 131.587, 132.106, 132.625, 133.144, 133.662, 134.181, 134.7, 135.219, 135.737, 136.256, 136.775, 137.294, 137.813, 138.331, 138.85]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 5074.0, 109746.0, 243147.0, 59962.0, 17461.0, 10593.0, 1.0, 5459.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",148.04380798339844,,,,,,,
Methionine Sulfoxide,HILIC5_Neg_192099M0091_1,,28094.0,46725.0,22983.0,1.0,1177.0,139.369,1.0,46,false,0.0,"[127.956, 128.475, 128.994, 129.512, 130.031, 130.55, 131.069, 131.587, 132.106, 132.625, 133.144, 133.663, 134.181, 134.7, 135.219, 135.738, 136.256, 136.775, 137.294, 137.813, 138.331, 138.85, 139.369, 139.888, 140.406, 140.925, 141.444, 141.963, 142.481, 143.0, 143.519, 144.038, 144.557, 145.075, 145.594, 146.113, 146.632, 147.15, 147.669, 148.188, 148.707, 149.226, 149.744, 150.263, 150.782, 151.301]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 5559.0, 22983.0, 18183.0, 3884.0, 1.0, 2177.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1328.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",164.038818359375,,,,,,,
Taurine,HILIC5_Neg_192099M0005_1_20260412062213,,5186504.0,8465293.0,3818487.0,1.0,217374.0,131.068,1.0,46,false,0.0,"[120.174, 120.693, 121.211, 121.73, 122.249, 122.768, 123.286, 123.805, 124.324, 124.843, 125.361, 125.88, 126.399, 126.918, 127.436, 127.955, 128.474, 128.993, 129.512, 130.03, 130.549, 131.068, 131.587, 132.105, 132.624, 133.143, 133.662, 134.18, 134.699, 135.218, 135.737, 136.256, 136.774, 137.293, 137.812, 138.331, 138.849, 139.368, 139.887, 140.406, 140.925, 141.443, 141.962, 142.481, 142.999, 143.518]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 4727.0, 59061.0, 838126.0, 3818487.0, 3808680.0, 1194245.0, 161307.0, 52417.0, 51198.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 4597.0, 1.0, 2862.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1441.0, 1.0, 1.0, 2033.0]",124.00743865966797,,,,,,,
